=== PROBE P7 ===

Agents: A1=wanderer, A2=authority, A3=follower, A4=follower, A5=follower, A6=crowd, A7=crowd, A8=family
Locations: L1, L2

--- Event log (selected ticks) ---
  t=  5  prayer_invitation      L1
  t=146  forgiveness_emitted    :A3
  t=146  visible_grief          :A5
  t=147  public_confession      :A5
  t=147  forgiveness_emitted    :A5
  t=147  public_confession      :A6
  t=147  forgiveness_emitted    :A6
  t=148  public_confession      :A1
  t=148  forgiveness_emitted    :A1
  t=148  public_confession      :A8
  t=148  forgiveness_emitted    :A8
  t=149  public_denial          :A6
  t=150  public_confession      :A1
  t=150  forgiveness_emitted    :A1
  t=151  public_confession      :A3
  t=151  forgiveness_emitted    :A3
  t=152  public_confession      :A1
  t=152  forgiveness_emitted    :A1
  t=152  visible_grief          :A6
  t=153  public_confession      :A1
  t=153  forgiveness_emitted    :A1
  t=153  visible_grief          :A6
  t=154  public_confession      :A4
  t=154  forgiveness_emitted    :A4
  t=155  visible_grief          :A1
  t=155  public_confession      :A6
  t=155  forgiveness_emitted    :A6
  t=155  visible_grief          :A7
  t=155  visible_grief          :A8
  t=156  public_confession      :A8
  t=156  forgiveness_emitted    :A8
  t=158  public_confession      :A3
  t=158  forgiveness_emitted    :A3
  t=158  public_confession      :A4
  t=158  forgiveness_emitted    :A4
  t=159  visible_grief          :A4
  t=159  public_denial          :A6
  t=160  public_confession      :A1
  t=160  forgiveness_emitted    :A1
  t=160  visible_grief          :A4
  t=160  public_denial          :A6
  t=161  public_confession      :A3
  t=161  forgiveness_emitted    :A3
  t=161  public_confession      :A4
  t=161  forgiveness_emitted    :A4
  t=162  public_confession      :A4
  t=162  forgiveness_emitted    :A4
  t=163  visible_grief          :A1
  t=163  public_confession      :A4
  t=163  forgiveness_emitted    :A4
  t=163  public_confession      :A6
  t=163  forgiveness_emitted    :A6
  t=164  public_confession      :A1
  t=164  forgiveness_emitted    :A1
  t=164  public_confession      :A3
  t=164  forgiveness_emitted    :A3
  t=164  public_confession      :A4
  t=164  forgiveness_emitted    :A4
  t=165  public_confession      :A3
  t=165  forgiveness_emitted    :A3
  t=165  public_confession      :A4
  t=165  forgiveness_emitted    :A4
  t=165  public_denial          :A6
  t=166  visible_grief          :A3
  t=166  public_confession      :A4
  t=166  forgiveness_emitted    :A4
  t=166  public_confession      :A8
  t=166  forgiveness_emitted    :A8
  t=167  public_confession      :A3
  t=167  forgiveness_emitted    :A3
  t=168  visible_grief          :A1
  t=168  public_confession      :A4
  t=168  forgiveness_emitted    :A4
  t=169  public_denial          :A6
  t=169  public_confession      :A7
  t=169  forgiveness_emitted    :A7
  t=170  visible_grief          :A1
  t=171  public_denial          :A6
  t=172  public_denial          :A6
  t=173  public_denial          :A6
  t=177  public_denial          :A6
  t=178  public_denial          :A6
  t=179  public_denial          :A1
  t=180  public_denial          :A1
  t=181  public_denial          :A1
  t=181  public_denial          :A6
  t=183  public_denial          :A6
  t=187  public_denial          :A1
  t=187  visible_grief          :A4
  t=188  public_denial          :A1
  t=188  public_denial          :A3
  t=190  public_denial          :A6
  t=192  public_denial          :A6
  t=193  public_denial          :A3
  t=193  public_denial          :A6
  t=194  public_denial          :A1
  t=194  visible_grief          :A6
  t=195  public_denial          :A1
  t=195  public_denial          :A3
  t=196  visible_grief          :A6
  t=197  public_denial          :A1
  t=197  public_denial          :A3
  t=198  public_denial          :A1
  t=198  public_denial          :A3
  t=198  public_denial          :A6
  t=199  public_confession      :A1
  t=199  forgiveness_emitted    :A1
