=== PROBE PILOT_1 (original format) ===

Agents: A1=follower, A2=follower, A3=follower, A4=authority, A5=enforcer, A6=crowd, A7=crowd, A8=crowd, A9=family, A10=outsider
Locations: L1, L2

--- Event log (selected ticks) ---
  t=104  public_denial          :A10
  t=105  public_confession      :A5
  t=105  forgiveness_emitted    :A5
  t=105  public_denial          :A10
  t=106  public_denial          :A10
  t=107  public_confession      :A6
  t=107  forgiveness_emitted    :A6
  t=108  public_denial          :A4
  t=108  public_confession      :A6
  t=108  forgiveness_emitted    :A6
  t=109  public_confession      :A6
  t=109  forgiveness_emitted    :A6
  t=110  public_denial          :A4
  t=110  public_confession      :A6
  t=110  forgiveness_emitted    :A6
  t=110  public_denial          :A10
  t=111  visible_grief          :A6
  t=113  public_confession      :A5
  t=113  forgiveness_emitted    :A5
  t=114  public_confession      :A4
  t=114  forgiveness_emitted    :A4
  t=114  public_confession      :A6
  t=114  forgiveness_emitted    :A6
  t=115  public_denial          :A4
  t=115  visible_grief          :A6
  t=115  public_denial          :A10
  t=116  public_denial          :A4
  t=116  visible_grief          :A6
  t=117  public_confession      :A6
  t=117  forgiveness_emitted    :A6
  t=118  public_denial          :A4
  t=119  visible_grief          :A6
  t=121  public_denial          :A4
  t=122  public_denial          :A4
  t=123  public_denial          :A4
  t=124  public_denial          :A10
  t=127  public_denial          :A4
  t=131  public_denial          :A4
  t=135  public_denial          :A4
  t=136  public_denial          :A7
  t=137  public_denial          :A4
  t=138  public_denial          :A4
  t=139  public_denial          :A5
  t=139  public_denial          :A7
  t=139  public_denial          :A10
  t=140  public_denial          :A4
  t=140  public_denial          :A5
  t=140  public_denial          :A7
  t=141  public_denial          :A10
  t=142  public_denial          :A4
  t=142  public_denial          :A5
  t=142  public_denial          :A8
  t=144  public_denial          :A4
  t=145  public_denial          :A5
  t=145  public_denial          :A6
  t=146  public_denial          :A5
  t=146  public_denial          :A7
  t=147  public_denial          :A4
  t=147  public_denial          :A5
  t=147  public_denial          :A6
  t=147  public_denial          :A7
  t=148  public_denial          :A4
  t=148  public_denial          :A5
  t=148  public_denial          :A7
  t=148  public_denial          :A10
  t=149  public_denial          :A4
  t=149  public_denial          :A5
  t=151  public_denial          :A5
  t=151  public_denial          :A6
  t=152  public_denial          :A7
  t=152  public_denial          :A10
  t=153  public_denial          :A6
  t=153  public_denial          :A7
  t=153  public_denial          :A8
  t=154  public_denial          :A4
  t=154  public_denial          :A6
  t=154  public_denial          :A7
  t=154  public_denial          :A8
  t=155  public_denial          :A4
  t=155  public_denial          :A6
  t=155  public_denial          :A7
  t=155  public_denial          :A8
  t=155  public_denial          :A10
  t=156  public_denial          :A4
  t=156  public_denial          :A5
  t=156  public_denial          :A7
  t=156  public_denial          :A8
  t=156  public_denial          :A10
  t=157  public_denial          :A4
  t=157  public_denial          :A6
  t=157  public_denial          :A8
  t=158  public_denial          :A8
  t=159  public_denial          :A6
  t=159  public_denial          :A8
  t=159  public_denial          :A10
  t=160  public_denial          :A5
  t=160  public_denial          :A7
  t=160  public_denial          :A8
  t=161  public_denial          :A4
  t=161  public_denial          :A7
  t=161  public_denial          :A10
  t=162  public_denial          :A4
  t=162  public_denial          :A6
  t=162  public_denial          :A7
  t=162  public_confession      :A8
  t=162  forgiveness_emitted    :A8
  t=163  public_confession      :A5
  t=163  forgiveness_emitted    :A5
  t=163  public_denial          :A6
  t=163  public_denial          :A7
  t=163  visible_grief          :A8
  t=164  visible_grief          :A4
  t=164  public_denial          :A5
  t=164  visible_grief          :A6
  t=164  public_denial          :A7
  t=164  public_denial          :A8
  t=164  public_denial          :A10
  t=165  public_denial          :A6
  t=165  visible_grief          :A7
  t=165  public_denial          :A8
  t=165  public_denial          :A10
  t=166  public_confession      :A5
  t=166  forgiveness_emitted    :A5
  t=166  public_denial          :A6
  t=166  public_denial          :A7
  t=166  public_denial          :A8
  t=167  public_denial          :A5
  t=167  public_confession      :A7
  t=167  forgiveness_emitted    :A7
  t=167  public_confession      :A8
  t=167  forgiveness_emitted    :A8
  t=167  public_denial          :A10
  t=168  public_denial          :A5
  t=168  public_confession      :A8
  t=168  forgiveness_emitted    :A8
  t=168  public_denial          :A10
  t=169  public_denial          :A4
  t=169  public_confession      :A5
  t=169  forgiveness_emitted    :A5
  t=169  public_confession      :A6
  t=169  forgiveness_emitted    :A6
  t=169  public_denial          :A7
  t=169  public_denial          :A10
  t=170  public_denial          :A5
  t=170  public_confession      :A7
  t=170  forgiveness_emitted    :A7
  t=170  public_confession      :A8
  t=170  forgiveness_emitted    :A8
  t=171  public_confession      :A4
  t=171  forgiveness_emitted    :A4
  t=171  public_confession      :A5
  t=171  forgiveness_emitted    :A5
  t=172  public_confession      :A6
  t=172  forgiveness_emitted    :A6
  t=172  public_denial          :A10
  t=173  public_denial          :A5
  t=174  public_denial          :A10
  t=175  visible_grief          :A5
  t=176  public_denial          :A10
  t=178  public_denial          :A10
  t=180  public_denial          :A10
  t=181  public_denial          :A4
  t=189  visible_grief          :A6
  t=189  public_denial          :A10
  t=190  visible_grief          :A6
  t=190  public_denial          :A10
  t=192  visible_grief          :A6
  t=193  visible_grief          :A6
  t=194  public_denial          :A4
  t=195  public_denial          :A7

--- State snapshot at t=50 ---
  A1: sha=0.5 fea=2.0 gri=1.4
  A2: sha=0.5 gri=1.0
  A3: sha=0.5 gri=1.8
  A4: sha=10.0 gui=9.4 fea=10.0 gri=1.3
  A5: sha=10.0 gui=10.0 fea=10.0 gri=1.7
  A6: fea=2.9 gri=1.7
  A7: gui=2.1 fea=2.6 gri=1.3
  A8: fea=2.4 gri=1.9
  A9: sha=0.5 gri=1.5
  A10: sha=10.0 gui=10.0 fea=10.0 gri=4.9
  (crowd)
  L1: shame_climate=0.1 align=0.0 blame[soldier_enforcer]=0.1
  L2: shame_climate=0.1 align=0.0 blame[outsider]=0.3

--- State snapshot at t=100 ---
  A1: sha=0.5 gri=1.4
  A2: sha=0.5 gri=2.2
  A3: sha=0.5 gri=1.8
  A4: sha=10.0 gui=9.5 fea=10.0 gri=2.0
  A5: sha=9.6 gui=8.8 fea=10.0 gri=2.6
  A6: sha=2.1 gui=1.7 fea=1.8 gri=2.1
  A7: sha=2.2 gui=5.7 fea=1.2 gri=1.8
  A8: sha=2.1 gui=2.7 fea=1.1 gri=2.5
  A9: sha=0.5 gri=1.5
  A10: sha=10.0 gui=10.0 fea=10.0 gri=6.7
  (crowd)
  L1: shame_climate=0.0 align=0.0
  L2: shame_climate=0.1 align=0.0 blame[crowd_participant]=0.1

--- State snapshot at t=150 ---
  A1: sha=0.5 gri=2.6
  A2: sha=0.5 gri=3.0
  A3: sha=0.5 gri=3.4
  A4: sha=10.0 gui=10.0 fea=10.0 gri=2.4
  A5: sha=5.5 gui=8.0 fea=10.0 gri=3.2
  A6: sha=2.1 gui=2.0 fea=0.9 gri=3.8
  A7: sha=2.2 gui=6.0 fea=0.9 gri=2.0
  A8: sha=2.0 gui=1.0 fea=0.8 gri=2.5
  A9: sha=0.5 gri=1.5
  A10: sha=10.0 gui=10.0 fea=10.0 gri=8.8
  (crowd)
  L1: shame_climate=1.0 align=0.1 blame[soldier_enforcer]=0.3
  L2: shame_climate=1.0 align=0.0 blame[crowd_participant]=0.3

--- State snapshot at t=200 ---
  A1: sha=0.5 gri=2.6
  A2: sha=0.5 gri=3.8
  A3: sha=0.5 gri=3.4
  A4: sha=10.0 gui=7.6 fea=10.0 gri=3.5
  A5: sha=1.6 fea=10.0 gri=3.8
  A6: gri=6.0
  A7: gui=1.0 gri=2.5
  A8: gri=3.0
  A9: sha=0.5 gri=1.5
  A10: sha=10.0 gui=10.0 fea=10.0 gri=10.0
  (crowd)
  L1: shame_climate=0.1 align=0.0
  L2: shame_climate=0.4 align=0.0
